unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.65E+12,03-04-2022 0:00,BTC/USDT,45792.3,47448,45501,46392.4,212589,9.87E+09,2007773
1.65E+12,04-04-2022 0:00,BTC/USDT,46392.3,46895.5,45094,46580.9,272796.5,1.26E+10,2435925
1.65E+12,05-04-2022 0:00,BTC/USDT,46580.9,47188,45300,45477.4,257524.6,1.19E+10,2349083
1.65E+12,06-04-2022 0:00,BTC/USDT,45477.5,45494.2,43100,43159.7,384359.4,1.70E+10,3589835
1.65E+12,07-04-2022 0:00,BTC/USDT,43159.8,43888,42685,43417.1,229568,9.96E+09,2352054
1.65E+12,08-04-2022 0:00,BTC/USDT,43417.1,43968.1,42074,42229.2,310095.8,1.34E+10,3039074
1.65E+12,09-04-2022 0:00,BTC/USDT,42229.1,42796.7,42100.3,42727.7,119722.7,5.08E+09,1398153
1.65E+12,10-04-2022 0:00,BTC/USDT,42727.8,43399.4,41838,42140.4,181904.5,7.76E+09,1922058
1.65E+12,11-04-2022 0:00,BTC/USDT,42140.3,42399.9,39136.7,39505.6,439530,1.79E+10,4212901
1.65E+12,12-04-2022 0:00,BTC/USDT,39505.6,40700,39224,40060.7,349883.6,1.40E+10,3292065
1.65E+12,13-04-2022 00:00,BTC/USDT,40060.7,41580,39569.8,41129.8,324910.9,1.32E+10,3176539
1.65E+12,14-04-2022 00:00,BTC/USDT,41129.8,41474.8,39522,39915.9,261966.4,1.06E+10,2615945
1.65E+12,15-04-2022 00:00,BTC/USDT,39915.9,40888,39734.2,40529.5,194680.7,7.83E+09,1968852
1.65E+12,16-04-2022 00:00,BTC/USDT,40529.6,40700,39944.9,40361,127705.1,5.15E+09,1336108
1.65E+12,17-04-2022 00:00,BTC/USDT,40360.9,40574.1,39510,39649.1,170331.8,6.84E+09,1664402
1.65E+12,18-04-2022 00:00,BTC/USDT,39649.1,41310,38465.7,40785.6,362435.3,1.44E+10,3387459
1.65E+12,19-04-2022 00:00,BTC/USDT,40785.7,41788,40543.7,41472.9,214404.3,8.81E+09,2272668
1.65E+12,20-04-2022 00:00,BTC/USDT,41472.9,42166.8,40800,41327.7,257382.4,1.07E+10,2731896
1.65E+12,21-04-2022 00:00,BTC/USDT,41326,42966,39630,40449.8,393150,1.64E+10,4300495
1.65E+12,22-04-2022 00:00,BTC/USDT,40449.7,40786.1,39133,39674.2,314935.8,1.26E+10,3578572
1.65E+12,23-04-2022 00:00,BTC/USDT,39674.3,40000,39259,39415.1,125046.8,4.96E+09,1602703
1.65E+12,24-04-2022 00:00,BTC/USDT,39413.8,39930.6,38884.1,39433.4,180371.8,7.13E+09,1944480
1.65E+12,25-04-2022 00:00,BTC/USDT,39433.4,40650,38111,40411,448877.9,1.76E+10,4399875
1.65E+12,26-04-2022 00:00,BTC/USDT,40411,40800,37671.8,38093.7,453132.2,1.77E+10,4384061
1.65E+12,27-04-2022 00:00,BTC/USDT,38093.7,39470,37844.5,39209,385645.4,1.50E+10,3726498
1.65E+12,28-04-2022 00:00,BTC/USDT,39209,40376.6,38861.8,39732.5,413543.4,1.64E+10,3928985
1.65E+12,29-04-2022 00:00,BTC/USDT,39732.5,39924.8,38160,38572.2,308116.4,1.20E+10,3106694
1.65E+12,30-04-2022 00:00,BTC/USDT,38572.2,38782.6,37550,37614.5,181810.4,6.97E+09,2037497
1.65E+12,01-05-2022 0:00,BTC/USDT,37614.4,38680.6,37350,38440.5,236549.5,9.00E+09,2621618
1.65E+12,02-05-2022 0:00,BTC/USDT,38440.2,39222,38032.2,38525.6,336845.4,1.30E+10,3521802
1.65E+12,03-05-2022 0:00,BTC/USDT,38525.5,38674.7,37500.1,37712.9,248986.2,9.50E+09,2698667
1.65E+12,04-05-2022 0:00,BTC/USDT,37713,40071.7,37655.2,39684,424498.8,1.65E+10,4133946
1.65E+12,05-05-2022 0:00,BTC/USDT,39684.1,39845,35388,36534.7,547209,2.05E+10,5070147
1.65E+12,06-05-2022 0:00,BTC/USDT,36533.7,36679.3,35200,35995.3,431979.2,1.56E+10,3998315
1.65E+12,07-05-2022 0:00,BTC/USDT,35995.2,36138,34700,35466.7,200264.8,7.13E+09,2212165
1.65E+12,08-05-2022 0:00,BTC/USDT,35466.7,35504,33665,34032,426872.6,1.47E+10,4516970
1.65E+12,09-05-2022 0:00,BTC/USDT,34032.1,34243.3,30003.6,30056.6,1078780,3.46E+10,9184779
1.65E+12,10-05-2022 0:00,BTC/USDT,30056,32650,29701.4,31002.1,863179,2.70E+10,8033585
1.65E+12,11-05-2022 0:00,BTC/USDT,31002.1,32197.6,27651,29074.7,1101876,3.34E+10,9995578
1.65E+12,12-05-2022 0:00,BTC/USDT,29077.9,30257,26631,29020.7,964475.6,2.74E+10,9545187
1.65E+12,13-05-2022 00:00,BTC/USDT,29020.8,31072.6,28730.4,29274.3,507620.1,1.53E+10,5507009
1.65E+12,14-05-2022 00:00,BTC/USDT,29274.2,30352.2,28602.3,30079.8,315756.9,9.27E+09,3756979
1.65E+12,15-05-2022 00:00,BTC/USDT,30079.5,31462,29448,31324.4,336773.1,1.02E+10,3738894
1.65E+12,16-05-2022 00:00,BTC/USDT,31324.3,31327.4,29052.3,29866.7,507243.2,1.51E+10,5014012
1.65E+12,17-05-2022 00:00,BTC/USDT,29866.4,30794,29420,30437,398624.5,1.21E+10,4083135
1.65E+12,18-05-2022 00:00,BTC/USDT,30437,30700,28629.6,28700.6,426700.5,1.26E+10,4172681
1.65E+12,19-05-2022 00:00,BTC/USDT,28700.6,30550,28670.5,30319.9,448856.7,1.33E+10,4384132
1.65E+12,20-05-2022 00:00,BTC/USDT,30319.9,30784.4,28702,29188.9,485439.2,1.44E+10,4396626
1.65E+12,21-05-2022 00:00,BTC/USDT,29188.9,29650,28927,29427.4,202804.1,5.95E+09,2179630
1.65E+12,22-05-2022 00:00,BTC/USDT,29427.4,30500,29223.6,30284,297116.4,8.89E+09,2699817
1.65E+12,23-05-2022 00:00,BTC/USDT,30284,30658,28840.7,29097.7,475720.8,1.43E+10,4234598
1.65E+12,24-05-2022 00:00,BTC/USDT,29097.8,29887.3,28637.6,29643.1,382124.4,1.12E+10,3486602
1.65E+12,25-05-2022 00:00,BTC/USDT,29643,30246.7,29330,29536.7,413459.5,1.23E+10,3644948
1.65E+12,26-05-2022 00:00,BTC/USDT,29536.7,29877,27952.1,29194,602137.1,1.76E+10,4998028
1.65E+12,27-05-2022 00:00,BTC/USDT,29194,29387,28259.6,28623.2,506638.9,1.46E+10,4601526
1.65E+12,28-05-2022 00:00,BTC/USDT,28623.3,29265.7,28520,29018.8,193644.3,5.59E+09,1892856
1.65E+12,29-05-2022 00:00,BTC/USDT,29018.8,29595.2,28825,29452.8,215139.9,6.28E+09,2143741
1.65E+12,30-05-2022 00:00,BTC/USDT,29452.6,32307.6,29301.1,31726.5,502712.2,1.55E+10,4335582
1.65E+12,31-05-2022 00:00,BTC/USDT,31726.5,32427.5,31222,31797.8,383688.3,1.22E+10,3584533
1.65E+12,01-06-2022 0:00,BTC/USDT,31797.9,31880,31704,31858.3,4331.247,1.38E+08,39241
